localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,122300,135875300,-1111,93057090,T
-2,S,1111,122100,135653100,-2222,93106090,T
-3,S,1111,122600,136208600,-3333,93209090,T
-4,S,1111,122200,135764200,-4444,93312090,T
-5,S,1111,121500,134986500,-5555,93415090,T
-6,S,1111,121800,135319800,-6666,93518090,T
-7,S,1111,121500,134986500,-7777,93621090,T
-8,S,1111,121200,134653200,-8888,93724090,T
-9,S,1111,121400,134875400,-9999,93827090,T
