time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,49400,49300,0,49800,1111,2,-1
93106000,0,49200,49100,-1111,48900,1111,2,-2
93209000,0,49200,49100,-2222,48800,1111,2,-3
93312000,0,49400,49300,-3333,49400,1111,2,-4
93415000,0,49700,49600,-4444,49400,1111,2,-5
93518000,0,49600,49500,-5555,49800,1111,2,-6
93621000,0,49600,49500,-6666,49500,1111,2,-7
93724000,0,49600,49500,-7777,49800,1111,2,-8
93827000,0,49500,49400,-8888,50000,1111,2,-9
