localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,49300,54772300,-1111,93057090,T
-2,S,1111,49100,54550100,-2222,93106090,T
-3,S,1111,49100,54550100,-3333,93209090,T
-4,S,1111,49300,54772300,-4444,93312090,T
-5,S,1111,49600,55105600,-5555,93415090,T
-6,S,1111,49500,54994500,-6666,93518090,T
-7,S,1111,49500,54994500,-7777,93621090,T
-8,S,1111,49500,54994500,-8888,93724090,T
-9,S,1111,49400,54883400,-9999,93827090,T
