time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,52700,52600,0,52400,1111,2,-1
93106000,0,52700,52600,-1111,52800,1111,2,-2
93209000,0,52800,52700,-2222,52800,1111,2,-3
93312000,0,52600,52500,-3333,52100,1111,2,-4
93415000,0,52500,52400,-4444,52700,1111,2,-5
93518000,0,52600,52500,-5555,52200,1111,2,-6
93621000,0,52500,52400,-6666,52100,1111,2,-7
93724000,0,52300,52200,-7777,52300,1111,2,-8
93827000,0,52400,52300,-8888,52300,1111,2,-9
