time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,405700,405200,0,405900,1111,2,-1
93106000,0,406200,406100,-1111,406300,1111,2,-3
93209000,0,410300,410100,-2222,409800,1111,2,-4
93312000,0,412100,411500,-3333,412500,1111,2,-5
93415000,0,410200,410000,-4444,410300,1111,2,-6
93518000,0,408200,407000,-5555,407800,1111,2,-7
93621000,0,404500,403000,-6666,405000,1111,2,-8
93724000,0,406500,405500,-7777,406900,1111,2,-9
93827000,0,406500,405900,-8888,406600,1111,2,-10
