localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,403400,448177400,-1111,93100090,T
-3,S,1111,406400,451510400,-2222,93106090,T
-4,S,1111,411500,457176500,-3333,93209090,T
-5,S,1111,411500,457176500,-4444,93312090,T
-6,S,1111,408700,454065700,-5555,93415090,T
-7,S,1111,407100,452288100,-6666,93518090,T
-8,S,1111,402500,447177500,-7777,93621090,T
-9,S,1111,406000,451066000,-8888,93724090,T
-10,S,1111,405800,450843800,-9999,93827090,T
