time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93059000,0,21700,21600,0,22000,1111,2,-1
93105000,0,21700,21600,-1111,21300,1111,2,-3
93208000,0,21600,21500,-2222,21700,1111,2,-4
93311000,0,21600,21500,-3333,22100,1111,2,-5
93414000,0,21600,21500,-4444,21300,1111,2,-6
93517000,0,21700,21600,-5555,22200,1111,2,-7
93623000,0,21700,21600,-6666,22200,1111,2,-8
93726000,0,21600,21500,-7777,21500,1111,2,-9
93829000,0,21600,21500,-8888,21900,1111,2,-10
