localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,433700,481840700,-1111,93057090,T
-2,S,1111,437200,485729200,-2222,93106090,T
-3,S,1111,432600,480618600,-3333,93209090,T
-4,S,1111,430400,478174400,-4444,93312090,T
-5,S,1111,431000,478841000,-5555,93415090,T
-6,S,1111,429000,476619000,-6666,93518090,T
-7,S,1111,429500,477174500,-7777,93621090,T
-8,S,1111,430800,478618800,-8888,93724090,T
-9,S,1111,429700,477396700,-9999,93827090,T
