localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,273300,303636300,-1111,93057090,T
-2,S,1111,273000,303303000,-2222,93106090,T
-3,S,1111,273000,303303000,-3333,93209090,T
-4,S,1111,272600,302858600,-4444,93312090,T
-5,S,1111,272700,302969700,-5555,93415090,T
-6,S,1111,272300,302525300,-6666,93518090,T
-7,S,1111,272000,302192000,-7777,93621090,T
-8,S,1111,272300,302525300,-8888,93724090,T
-9,S,1111,271100,301192100,-9999,93827090,T
