time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,122300,122100,0,122000,1111,2,-1
93106000,0,122700,122400,-1111,122200,1111,2,-2
93209000,0,122400,122200,-2222,122400,1111,2,-3
93354000,0,122500,122400,-3333,122100,1111,2,-4
93415000,0,122500,122400,-4444,122100,1111,2,-5
93518000,0,122800,122700,-5555,122400,1111,2,-6
93621000,0,122800,122600,-6666,122400,1111,2,-7
93724000,0,122800,122700,-7777,122400,1111,2,-8
