time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,155000,154900,0,155300,1111,2,-1
93106000,0,154500,154400,-1111,154300,1111,2,-2
93209000,0,154900,154800,-2222,154600,1111,2,-3
93312000,0,154500,154400,-3333,154300,1111,2,-4
93415000,0,155000,154800,-4444,154900,1111,2,-5
93518000,0,154800,154700,-5555,154700,1111,2,-6
93621000,0,154600,154500,-6666,154100,1111,2,-7
93724000,0,154800,154700,-7777,155100,1111,2,-8
93827000,0,154900,154800,-8888,154700,1111,2,-9
