localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,396500,440511500,-1111,93100090,T
-3,S,1111,395600,439511600,-2222,93106090,T
-4,S,1111,399500,443844500,-3333,93209090,T
-5,S,1111,400000,444400000,-4444,93312090,T
-6,S,1111,399300,443622300,-5555,93415090,T
-7,S,1111,401700,446288700,-6666,93518090,T
-8,S,1111,400100,444511100,-7777,93621090,T
-9,S,1111,401000,445511000,-8888,93724090,T
-10,S,1111,401800,446399800,-9999,93857090,T
