time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,43100,42900,0,42600,1111,2,-1
93106000,0,43200,43100,-1111,43200,1111,2,-2
93209000,0,43100,43000,-2222,42900,1111,2,-3
93312000,0,43300,43200,-3333,43200,1111,2,-4
93415000,0,43600,43500,-4444,43200,1111,2,-5
93518000,0,43700,43600,-5555,43500,1111,2,-6
93721000,0,43700,43600,-6666,44000,1111,2,-7
93724000,0,43700,43600,-7777,43400,1111,2,-9
93912000,0,43900,43800,-8888,43500,1111,2,-10
