localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,36900,40995900,-1111,93057090,T
-2,S,1111,36900,40995900,-2222,93106090,T
-3,S,1111,37200,41329200,-3333,93209090,T
-4,S,1111,37600,41773600,-4444,93312090,T
-5,S,1111,37600,41773600,-5555,93415090,T
-6,S,1111,37700,41884700,-6666,93518090,T
-7,S,1111,38000,42218000,-7777,93621090,T
-8,S,1111,38000,42218000,-8888,93724090,T
-9,S,1111,37900,42106900,-9999,93827090,T
