time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93059000,0,72000,71900,0,71600,1111,2,-1
93105000,0,71900,71800,-1111,72100,1111,2,-3
93208000,0,72500,72300,-2222,72900,1111,2,-4
93311000,0,72200,72100,-3333,72300,1111,2,-5
93414000,0,72500,72300,-4444,72900,1111,2,-6
93517000,0,72600,72500,-5555,72400,1111,2,-7
93623000,0,73200,73000,-6666,73400,1111,2,-8
93726000,0,72500,72400,-7777,72400,1111,2,-9
93829000,0,72200,72100,-8888,72400,1111,2,-10
