time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,447800,446700,0,448100,1111,2,-1
93106000,0,448500,448200,-1111,448900,1111,2,-2
93209000,0,449900,449400,-2222,449800,1111,2,-3
93312000,0,450500,450100,-3333,450900,1111,2,-4
93415000,0,453500,453000,-4444,453800,1111,2,-5
93518000,0,453800,453700,-5555,454200,1111,2,-6
93621000,0,454000,453500,-6666,454300,1111,2,-7
93724000,0,454100,453700,-7777,454000,1111,2,-8
93827000,0,452100,451400,-8888,452000,1111,2,-9
