time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,122100,122000,0,122400,1111,2,-1
93106000,0,122000,121800,-1111,122100,1111,2,-2
93209000,0,121600,121500,-2222,121300,1111,2,-3
93312000,0,122000,121900,-3333,121700,1111,2,-4
93415000,0,122000,121900,-4444,122400,1111,2,-5
93518000,0,122100,122000,-5555,121800,1111,2,-6
93621000,0,122100,122000,-6666,121600,1111,2,-7
93724000,0,122200,122100,-7777,122500,1111,2,-8
93827000,0,122300,122200,-8888,122400,1111,2,-9
