localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,481000,534391000,-1111,93100090,T
-3,S,1111,481200,534613200,-2222,93106090,T
-4,S,1111,484200,537946200,-3333,93209090,T
-5,S,1111,483400,537057400,-4444,93312090,T
-6,S,1111,483200,536835200,-5555,93424090,T
-7,S,1111,482600,536168600,-6666,93518090,T
-8,S,1111,484800,538612800,-7777,93642090,T
-9,S,1111,485100,538946100,-8888,93724090,T
