localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,29500,32774500,-1111,93057090,T
-2,S,1111,29400,32663400,-2222,93106090,T
-3,S,1111,29500,32774500,-3333,93209090,T
-4,S,1111,29600,32885600,-4444,93312090,T
-5,S,1111,29600,32885600,-5555,93415090,T
-6,S,1111,29600,32885600,-6666,93518090,T
-7,S,1111,29700,32996700,-7777,93621090,T
-8,S,1111,29800,33107800,-8888,93821090,T
-10,S,1111,29800,33107800,-9999,93827090,T
