localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,192100,213423100,-1111,93100090,T
-3,S,1111,192800,214200800,-2222,93106090,T
-4,S,1111,194700,216311700,-3333,93209090,T
-5,S,1111,194500,216089500,-4444,93312090,T
-6,S,1111,194800,216422800,-5555,93415090,T
-7,S,1111,194500,216089500,-6666,93518090,T
-8,S,1111,195200,216867200,-7777,93621090,T
-9,S,1111,197000,218867000,-8888,93724090,T
-10,S,1111,196300,218089300,-9999,93827090,T
