time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,192200,192000,0,192500,1111,2,-1
93106000,0,192600,192500,-1111,193000,1111,2,-3
93209000,0,195000,194500,-2222,194700,1111,2,-4
93312000,0,194800,194700,-3333,195200,1111,2,-5
93415000,0,194500,194400,-4444,194700,1111,2,-6
93518000,0,195000,194900,-5555,195000,1111,2,-7
93621000,0,195600,195400,-6666,195800,1111,2,-8
93724000,0,197100,197000,-7777,197400,1111,2,-9
93827000,0,196600,196200,-8888,196900,1111,2,-10
