time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93058000,0,147300,147200,0,147200,1111,2,-1
93104000,0,147300,147200,-1111,147300,1111,2,-3
93207000,0,148400,148200,-2222,148800,1111,2,-4
93313000,0,147900,147700,-3333,148100,1111,2,-5
93416000,0,147500,147400,-4444,147100,1111,2,-6
93519000,0,147500,147400,-5555,147200,1111,2,-7
93622000,0,147300,147200,-6666,147700,1111,2,-8
93725000,0,147500,147300,-7777,147400,1111,2,-9
93828000,0,147600,147500,-8888,147700,1111,2,-10
