time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,316100,316000,0,316300,1111,2,-1
93106000,0,315600,315500,-1111,315600,1111,2,-2
93209000,0,317500,317400,-2222,317500,1111,2,-3
93312000,0,316900,316800,-3333,316400,1111,2,-4
93415000,0,316400,316100,-4444,316900,1111,2,-5
93518000,0,316200,315700,-5555,315800,1111,2,-6
93621000,0,318200,317700,-6666,318500,1111,2,-7
93724000,0,318800,318700,-7777,318300,1111,2,-8
93827000,0,319900,319800,-8888,319900,1111,2,-9
