localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,234400,260418400,-1111,93057090,T
-2,S,1111,233600,259529600,-2222,93106090,T
-3,S,1111,233600,259529600,-3333,93209090,T
-4,S,1111,234500,260529500,-4444,93312090,T
-5,S,1111,234900,260973900,-5555,93415090,T
-6,S,1111,236500,262751500,-6666,93518090,T
-7,S,1111,236400,262640400,-7777,93621090,T
-8,S,1111,236000,262196000,-8888,93724090,T
-9,S,1111,234400,260418400,-9999,93827090,T
