time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93058000,0,139900,139700,0,139800,1111,2,-1
93104000,0,139800,139700,-1111,140000,1111,2,-3
93207000,0,139800,139600,-2222,139900,1111,2,-4
93313000,0,139800,139700,-3333,139400,1111,2,-5
93416000,0,139800,139700,-4444,139500,1111,2,-6
93519000,0,140100,140000,-5555,140400,1111,2,-7
93622000,0,140200,140100,-6666,140500,1111,2,-8
93725000,0,140300,140200,-7777,140300,1111,2,-9
93828000,0,140200,140100,-8888,140600,1111,2,-10
