localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,321400,357075400,-1111,93100090,T
-3,S,1111,322100,357853100,-2222,93106090,T
-4,S,1111,324600,360630600,-3333,93209090,T
-5,S,1111,327600,363963600,-4444,93312090,T
-6,S,1111,329800,366407800,-5555,93415090,T
-7,S,1111,335000,372185000,-6666,93518090,T
-8,S,1111,336400,373740400,-7777,93621090,T
-9,S,1111,336900,374295900,-8888,93724090,T
-10,S,1111,337700,375184700,-9999,93827090,T
