time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93058000,0,128000,127900,0,128300,1111,2,-1
93104000,0,128000,127900,-1111,127800,1111,2,-3
93207000,0,127900,127700,-2222,128100,1111,2,-4
93313000,0,128300,128200,-3333,127900,1111,2,-5
93416000,0,128100,128000,-4444,127600,1111,2,-6
93519000,0,128200,128000,-5555,128200,1111,2,-7
93622000,0,128000,127800,-6666,128500,1111,2,-8
93725000,0,128000,127900,-7777,128300,1111,2,-9
93828000,0,128000,127900,-8888,128000,1111,2,-10
