localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,377100,418958100,-1111,93057090,T
-2,S,1111,377800,419735800,-2222,93106090,T
-3,S,1111,379900,422068900,-3333,93209090,T
-4,S,1111,378900,420957900,-4444,93312090,T
-5,S,1111,378500,420513500,-5555,93415090,T
-6,S,1111,380000,422180000,-6666,93518090,T
-7,S,1111,381100,423402100,-7777,93621090,T
-8,S,1111,383700,426290700,-8888,93724090,T
-9,S,1111,383200,425735200,-9999,93827090,T
