time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,377600,377100,0,377700,1111,2,-1
93106000,0,379800,377800,-1111,379800,1111,2,-2
93209000,0,380000,379900,-2222,379900,1111,2,-3
93312000,0,379200,378900,-3333,379000,1111,2,-4
93415000,0,378700,378500,-4444,378900,1111,2,-5
93518000,0,380100,380000,-5555,380200,1111,2,-6
93621000,0,381700,381100,-6666,381500,1111,2,-7
93724000,0,383900,383700,-7777,383800,1111,2,-8
93827000,0,383700,383200,-8888,384100,1111,2,-9
