time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93059000,0,188900,188800,0,189200,1111,2,-1
93105000,0,189200,189000,-1111,188700,1111,2,-3
93208000,0,188700,188600,-2222,188900,1111,2,-4
93311000,0,189000,188900,-3333,189100,1111,2,-5
93414000,0,189100,189000,-4444,189500,1111,2,-6
93517000,0,188800,188700,-5555,189000,1111,2,-7
93623000,0,188800,188700,-6666,189200,1111,2,-8
93726000,0,188700,188600,-7777,189100,1111,2,-9
93829000,0,188800,188700,-8888,188700,1111,2,-10
