localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,38700,42995700,-1111,93057090,T
-2,S,1111,38700,42995700,-2222,93106090,T
-3,S,1111,38500,42773500,-3333,93209090,T
-4,S,1111,38500,42773500,-4444,93312090,T
-5,S,1111,38600,42884600,-5555,93415090,T
-6,S,1111,38600,42884600,-6666,93518090,T
-7,S,1111,38600,42884600,-7777,93621090,T
-8,S,1111,38600,42884600,-8888,93724090,T
-9,S,1111,38600,42884600,-9999,93827090,T
