localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,104600,116210600,-1111,93057090,T
-2,S,1111,104700,116321700,-2222,93106090,T
-3,S,1111,104900,116543900,-3333,93209090,T
-4,S,1111,104800,116432800,-4444,93312090,T
-5,S,1111,104800,116432800,-5555,93415090,T
-6,S,1111,105300,116988300,-6666,93518090,T
-7,S,1111,105200,116877200,-7777,93621090,T
-8,S,1111,105300,116988300,-8888,93724090,T
-9,S,1111,105300,116988300,-9999,93827090,T
