time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93059000,0,326200,326000,0,326500,1111,2,-1
93105000,0,326000,325900,-1111,325700,1111,2,-3
93208000,0,326200,326100,-2222,326100,1111,2,-4
93311000,0,325900,325500,-3333,325600,1111,2,-5
93414000,0,326100,326000,-4444,326400,1111,2,-6
93517000,0,326700,326500,-5555,326500,1111,2,-7
93623000,0,326500,326400,-6666,326500,1111,2,-8
93726000,0,326100,326000,-7777,325600,1111,2,-9
93829000,0,325400,325300,-8888,325100,1111,2,-10
