time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,113500,113400,0,114000,1111,2,-1
93106000,0,113300,113000,-1111,113000,1111,2,-3
93209000,0,113600,113400,-2222,113700,1111,2,-4
93312000,0,114000,113800,-3333,113700,1111,2,-5
93415000,0,113800,113600,-4444,114200,1111,2,-6
93518000,0,114100,114000,-5555,114500,1111,2,-7
93621000,0,114000,113900,-6666,113500,1111,2,-8
93724000,0,114100,114000,-7777,114300,1111,2,-9
93918000,0,114000,113900,-8888,113700,1111,2,-10
