localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,64500,71659500,-1111,93100090,T
-3,S,1111,64500,71659500,-2222,93106090,T
-4,S,1111,65000,72215000,-3333,93209090,T
-5,S,1111,65200,72437200,-4444,93312090,T
-6,S,1111,65300,72548300,-5555,93415090,T
-7,S,1111,65400,72659400,-6666,93518090,T
-8,S,1111,65500,72770500,-7777,93621090,T
