localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,149600,166205600,-1111,93100090,T
-3,S,1111,149900,166538900,-2222,93106090,T
-4,S,1111,150300,166983300,-3333,93209090,T
-5,S,1111,150700,167427700,-4444,93312090,T
-6,S,1111,150800,167538800,-5555,93445090,T
-7,S,1111,151400,168205400,-6666,93518090,T
-8,S,1111,151200,167983200,-7777,93621090,T
-9,S,1111,151300,168094300,-8888,93724090,T
-10,S,1111,151300,168094300,-9999,93827090,T
