time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,149800,149600,0,149700,1111,2,-1
93106000,0,150000,149900,-1111,150100,1111,2,-3
93209000,0,150600,150300,-2222,151000,1111,2,-4
93312000,0,150900,150800,-3333,151000,1111,2,-5
93445000,0,151000,150900,-4444,150800,1111,2,-6
93518000,0,151500,151400,-5555,151800,1111,2,-7
93621000,0,151300,151200,-6666,151500,1111,2,-8
93724000,0,151500,151400,-7777,151000,1111,2,-9
93827000,0,151400,151300,-8888,151900,1111,2,-10
