time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,239000,238200,0,238900,1111,2,-1
93106000,0,239700,239600,-1111,239800,1111,2,-2
93209000,0,239200,239000,-2222,238900,1111,2,-3
93312000,0,237800,237700,-3333,237600,1111,2,-4
93415000,0,237500,237400,-4444,237200,1111,2,-5
93518000,0,238400,238200,-5555,238500,1111,2,-6
93621000,0,238500,238200,-6666,238900,1111,2,-7
93724000,0,241000,240500,-7777,241400,1111,2,-8
93827000,0,240900,240800,-8888,241200,1111,2,-9
