localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,108000,119988000,-1111,93057090,T
-2,S,1111,108000,119988000,-2222,93106090,T
-3,S,1111,108400,120432400,-3333,93209090,T
-4,S,1111,109000,121099000,-4444,93312090,T
-5,S,1111,108600,120654600,-5555,93415090,T
-6,S,1111,109000,121099000,-6666,93518090,T
-7,S,1111,108900,120987900,-7777,93621090,T
-8,S,1111,109200,121321200,-8888,93724090,T
-9,S,1111,109400,121543400,-9999,93903090,T
