time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,235000,234700,0,234800,1111,2,-1
93106000,0,234300,234100,-1111,234400,1111,2,-2
93209000,0,233800,233700,-2222,234100,1111,2,-3
93312000,0,233500,233300,-3333,233300,1111,2,-4
93415000,0,233900,233800,-4444,234300,1111,2,-5
93518000,0,233800,233700,-5555,233500,1111,2,-6
93621000,0,233700,233500,-6666,233400,1111,2,-7
93724000,0,233700,233600,-7777,233900,1111,2,-8
93827000,0,233500,233300,-8888,233500,1111,2,-9
