localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,484900,538723900,-1111,93100090,T
-3,S,1111,485000,538835000,-2222,93106090,T
-4,S,1111,488700,542945700,-3333,93209090,T
-5,S,1111,489800,544167800,-4444,93312090,T
-6,S,1111,492000,546612000,-5555,93415090,T
-7,S,1111,492300,546945300,-6666,93518090,T
-8,S,1111,493100,547834100,-7777,93621090,T
-9,S,1111,494800,549722800,-8888,93724090,T
-10,S,1111,497100,552278100,-9999,93827090,T
