localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,184300,204757300,-1111,93057090,T
-2,S,1111,183300,203646300,-2222,93106090,T
-3,S,1111,182400,202646400,-3333,93209090,T
-4,S,1111,183300,203646300,-4444,93312090,T
-5,S,1111,183400,203757400,-5555,93415090,T
-6,S,1111,183000,203313000,-6666,93518090,T
-7,S,1111,183200,203535200,-7777,93621090,T
-8,S,1111,183100,203424100,-8888,93724090,T
-9,S,1111,182900,203201900,-9999,93827090,T
