time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,184400,184100,0,184800,1111,2,-1
93106000,0,183500,183000,-1111,183300,1111,2,-2
93209000,0,182900,182400,-2222,183400,1111,2,-3
93312000,0,183500,183300,-3333,183900,1111,2,-4
93415000,0,183500,183300,-4444,183900,1111,2,-5
93518000,0,183200,183000,-5555,182900,1111,2,-6
93621000,0,183500,183200,-6666,183500,1111,2,-7
93724000,0,183400,183100,-7777,183400,1111,2,-8
93827000,0,183000,182900,-8888,183000,1111,2,-9
