localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,76400,84880400,-1111,93100090,T
-3,S,1111,76300,84769300,-2222,93106090,T
-4,S,1111,76900,85435900,-3333,93209090,T
-5,S,1111,76900,85435900,-4444,93312090,T
-6,S,1111,77100,85658100,-5555,93415090,T
-7,S,1111,77000,85547000,-6666,93518090,T
-8,S,1111,76900,85435900,-7777,93621090,T
-9,S,1111,77000,85547000,-8888,93724090,T
-10,S,1111,76700,85213700,-9999,93827090,T
