time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,206600,206500,0,206200,1111,2,-1
93106000,0,207200,207000,-1111,207100,1111,2,-3
93209000,0,205400,205200,-2222,205300,1111,2,-4
93312000,0,205400,205300,-3333,205200,1111,2,-5
93415000,0,205500,205400,-4444,205500,1111,2,-6
93518000,0,205600,205400,-5555,205600,1111,2,-7
93621000,0,205600,205500,-6666,205700,1111,2,-8
93724000,0,205000,204900,-7777,204600,1111,2,-9
93827000,0,204600,204500,-8888,204600,1111,2,-10
