time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,470200,469500,0,470200,1111,2,-1
93106000,0,472800,470000,-1111,473200,1111,2,-3
93209000,0,470100,467600,-2222,470000,1111,2,-4
93312000,0,475800,475700,-3333,475300,1111,2,-5
93415000,0,475900,474600,-4444,475500,1111,2,-6
93518000,0,477400,477300,-5555,477700,1111,2,-7
93621000,0,484000,482700,-6666,483500,1111,2,-8
93724000,0,485600,484800,-7777,485800,1111,2,-9
93827000,0,482000,481800,-8888,482000,1111,2,-10
