localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,472800,525280800,-1111,93100090,T
-3,S,1111,470200,522392200,-2222,93106090,T
-4,S,1111,466600,518392600,-3333,93209090,T
-5,S,1111,476000,528836000,-4444,93312090,T
-6,S,1111,475300,528058300,-5555,93415090,T
-7,S,1111,476400,529280400,-6666,93518090,T
-8,S,1111,480600,533946600,-7777,93621090,T
-9,S,1111,484300,538057300,-8888,93724090,T
-10,S,1111,481000,534391000,-9999,93827090,T
