localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,56000,62216000,-1111,93057090,T
-2,S,1111,56000,62216000,-2222,93106090,T
-3,S,1111,55800,61993800,-3333,93209090,T
-4,S,1111,56000,62216000,-4444,93312090,T
-5,S,1111,56000,62216000,-5555,93415090,T
-6,S,1111,56000,62216000,-6666,93518090,T
-7,S,1111,55900,62104900,-7777,93621090,T
-8,S,1111,55800,61993800,-8888,93724090,T
-9,S,1111,55800,61993800,-9999,93827090,T
