time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,56100,56000,0,55900,1111,2,-1
93106000,0,56100,56000,-1111,56400,1111,2,-2
93209000,0,55900,55800,-2222,55500,1111,2,-3
93312000,0,56100,56000,-3333,55900,1111,2,-4
93415000,0,56100,56000,-4444,56500,1111,2,-5
93518000,0,56100,56000,-5555,55900,1111,2,-6
93621000,0,56000,55900,-6666,56500,1111,2,-7
93724000,0,55900,55800,-7777,55700,1111,2,-8
93827000,0,55900,55800,-8888,55600,1111,2,-9
