time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,166200,166100,0,166400,1111,2,-1
93106000,0,166500,166300,-1111,166100,1111,2,-3
93209000,0,168300,168200,-2222,167800,1111,2,-4
93312000,0,170000,169600,-3333,170200,1111,2,-5
93415000,0,170200,170100,-4444,170100,1111,2,-6
93518000,0,169900,169600,-5555,169500,1111,2,-7
93621000,0,170600,170400,-6666,170300,1111,2,-8
93724000,0,170900,170800,-7777,170800,1111,2,-9
93827000,0,172000,171600,-8888,172000,1111,2,-10
