time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93058000,0,939800,938900,0,939800,1111,2,-1
93104000,0,939900,939800,-1111,940200,1111,2,-3
93207000,0,942000,941400,-2222,941900,1111,2,-4
93313000,0,938000,937700,-3333,937700,1111,2,-5
93416000,0,937000,936000,-4444,936700,1111,2,-6
93519000,0,940600,940500,-5555,940300,1111,2,-7
93622000,0,940900,939600,-6666,941200,1111,2,-8
93725000,0,941700,941500,-7777,941900,1111,2,-9
93828000,0,943700,943000,-8888,943700,1111,2,-10
