time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,115600,115500,0,115800,1111,2,-1
93106000,0,115500,115400,-1111,115500,1111,2,-2
93209000,0,115400,115300,-2222,115800,1111,2,-3
93312000,0,115100,115000,-3333,114600,1111,2,-4
93415000,0,115100,115000,-4444,114900,1111,2,-5
93518000,0,115000,114900,-5555,114700,1111,2,-6
93621000,0,114700,114600,-6666,114800,1111,2,-7
93724000,0,114800,114700,-7777,114500,1111,2,-8
93827000,0,114700,114600,-8888,114900,1111,2,-9
