localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,1558600,1731604600,-1111,93057090,T
-2,S,1111,1559200,1732271200,-2222,93106090,T
-3,S,1111,1566900,1740825900,-3333,93209090,T
-4,S,1111,1563900,1737492900,-4444,93312090,T
-5,S,1111,1557400,1730271400,-5555,93415090,T
-6,S,1111,1557400,1730271400,-6666,93518090,T
-7,S,1111,1561200,1734493200,-7777,93621090,T
-8,S,1111,1569000,1743159000,-8888,93724090,T
-9,S,1111,1569200,1743381200,-9999,93827090,T
