time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,115300,115200,0,115600,1111,2,-1
93106000,0,114800,114700,-1111,114500,1111,2,-2
93209000,0,115400,115300,-2222,115800,1111,2,-3
93312000,0,116300,116000,-3333,116000,1111,2,-4
93415000,0,116100,115900,-4444,116500,1111,2,-5
93518000,0,116300,116000,-5555,116200,1111,2,-6
93621000,0,116100,116000,-6666,116000,1111,2,-7
93724000,0,116100,116000,-7777,116400,1111,2,-8
93830000,0,116000,115700,-8888,116300,1111,2,-9
