time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93059000,0,18600,18500,0,18100,1111,2,-1
93105000,0,18600,18500,-1111,18700,1111,2,-3
93305000,0,18600,18500,-2222,18600,1111,2,-4
93311000,0,18600,18500,-3333,18300,1111,2,-6
93414000,0,18600,18500,-4444,18700,1111,2,-7
93517000,0,18600,18500,-5555,18400,1111,2,-8
93623000,0,18600,18500,-6666,18800,1111,2,-9
93726000,0,18700,18600,-7777,19200,1111,2,-10
93829000,0,18700,18600,-8888,18400,1111,2,-11
