localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,18500,20553500,-1111,93059090,T
-3,S,1111,18500,20553500,-2222,93105090,T
-4,S,1111,18500,20553500,-3333,93305090,T
-6,S,1111,18500,20553500,-4444,93311090,T
-7,S,1111,18500,20553500,-5555,93414090,T
-8,S,1111,18500,20553500,-6666,93517090,T
-9,S,1111,18500,20553500,-7777,93623090,T
-10,S,1111,18600,20664600,-8888,93726090,T
-11,S,1111,18600,20664600,-9999,93829090,T
