time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93057000,0,30100,30000,0,29900,1111,2,-1
93106000,0,30000,29900,-1111,29700,1111,2,-2
93209000,0,29900,29800,-2222,30300,1111,2,-3
93312000,0,30100,30000,-3333,30200,1111,2,-4
93415000,0,30300,30200,-4444,30200,1111,2,-5
93518000,0,30400,30200,-5555,30100,1111,2,-6
93621000,0,30400,30300,-6666,30400,1111,2,-7
93724000,0,30500,30400,-7777,30900,1111,2,-8
93827000,0,30800,30700,-8888,30600,1111,2,-9
