time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93059000,0,137900,137800,0,137900,1111,2,-1
93105000,0,137600,137500,-1111,137100,1111,2,-3
93208000,0,137800,137700,-2222,137900,1111,2,-4
93311000,0,138300,138200,-3333,138400,1111,2,-5
93414000,0,137600,137500,-4444,137300,1111,2,-6
93517000,0,138100,138000,-5555,137600,1111,2,-7
93623000,0,138000,137900,-6666,137800,1111,2,-8
93726000,0,138200,138100,-7777,137900,1111,2,-9
93829000,0,137900,137800,-8888,137400,1111,2,-10
