localid,direction,volume,price,matchamount,deltapos,matchtime,matchtype
-1,S,1111,847300,941350300,-1111,93100090,T
-3,S,1111,849400,943683400,-2222,93106090,T
-4,S,1111,842100,935573100,-3333,93209090,T
-5,S,1111,847600,941683600,-4444,93321090,T
-6,S,1111,846500,940461500,-5555,93415090,T
-7,S,1111,846600,940572600,-6666,93518090,T
-8,S,1111,850200,944572200,-7777,93621090,T
-9,S,1111,848700,942905700,-8888,93742090,T
-10,S,1111,850100,944461100,-9999,93827090,T
