time,exchange,ask1,bid1,deltapos,price,volume,direction,ordlocalid
93100000,0,78500,78400,0,78300,1111,2,-1
93106000,0,78500,78400,-1111,78100,1111,2,-3
93209000,0,78600,78500,-2222,79000,1111,2,-4
93312000,0,79000,78900,-3333,78600,1111,2,-5
93415000,0,79000,78900,-4444,78800,1111,2,-6
93518000,0,79100,79000,-5555,79100,1111,2,-7
93621000,0,79000,78900,-6666,79100,1111,2,-8
93724000,0,79000,78900,-7777,79400,1111,2,-9
93827000,0,79100,79000,-8888,79500,1111,2,-10
